source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,24200,112090737,112090737,Fighting the Good Fight: Participatory Culture and the Supernatural Family Business,2016,,,,,nan,,[],,"[{""id"": 24200, ""status"": ""Work Discontinued"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 7, ""completionorder"": 1}]"
FAR,24201,112090737,112090737,"X2: X-Men United: mutants, Americans, and the Axis of Evil",2014,,,,,nan,,[],,"[{""id"": 24201, ""status"": ""Work Discontinued"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 7, ""completionorder"": 1}]"
FAR,24202,112090737,112090737,The role of advertising in establishing social legitimacy: An analysis of tobacco sponsorship in China,2011,Gower Publishing Limited,"Farnham, Surrey UK",,978-0-566-09174-2,99-110,,[],,"[{""id"": 24202, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24203,112090737,112090737,Family Don't End With Blood: Building the Supernatural Family,2014,Intellect Press,"Wilmington, NC United States",,,"Fan cultures typically develop around books, television and films, and often focus on characters or celebrities. Fandoms (specific fan subcultures) develop language and vernaculars, name themselves and their subgroups, create social structures and determine accepted, expected behaviors that reflect their shared values and meanings. Cultural assumptions are revealed through values, myths and understandings embedded in a fandom’s language and stories. The Supernatural Family exemplifies how storytelling creates cultural myths, which then become part of the fandom’s culture and identity. The SPN Family reflects the values expressed in the program through the stories they share. Narratives of family belonging, taking care of their own, fighting the good fight, unity and strength, and unwavering loyalty create a mythic Winchester-esque dynamic. Being part of the Family opens the door to a life where “what would a Winchester do” seems the unspoken motto.",,[],http://www.intellectbooks.co.uk/,"[{""id"": 24203, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24204,112090737,112090737,"Eternal Life, Eternal Love: Gender and the perfected female in the contemporary resurrection allegory of Breaking Dawn",2016,Routledge,"New York, NY",,978-1-138-91303-5,214-227,,[],,"[{""id"": 24204, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24214,113017246,113017246,Learning Secondary Mathematics through Authentic Mathematical Modeling Tasks,2016,National Council of Teachers of Mathematics,,,,19,,[],,"[{""id"": 24214, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 24214, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,24220,114000904,114000904,Tech Connect Section for Helping Children Learn Mathematics,2016,Wiley,,,,15,,[],,"[{""id"": 24220, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 24220, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,24221,114000904,114000904,Learning Secondary Mathematics through Authentic Mathematical Modeling Tasks,2016,National Council of Teachers of Mathematics,,,,19,,[],,"[{""id"": 24221, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 24221, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,24274,113083497,113083497,Mobile microblogging: Using Twitter and mobile devices in an online course to promote learning in authentic contexts,2013,China Central Radio & TV University Press,,,,187-203,,[],http://en.crtvu.edu.cn/news/research-news/1096-global-mobile-learning-implementations-and-trends,"[{""id"": 24274, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24276,113083497,113083497,Web 2.0 technologies as cognitive tools of the new media age,2009,IGI Global,,,,353-371,,[],,"[{""id"": 24276, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24277,113083497,113083497,Web 2.0 applications and practices for learning through collaboration,2014,Springer Academics,,,,"This chapter provides a review of the theoretical bases and international research on the uses of Web 2.0 applications for learning through collaboration. Web 2.0 applications empower users with a venue for personal expression, sharing, communicating, and collaborating with others, thus offering enriched opportunities for learning. In our review, we found evidence of engaging and effective uses of Web 2.0 applications such as blogs, wikis, collaborative documents and concept mapping, VoiceThread, video sharing applications (e.g., YouTube), microblogging (e.g., Twitter), social networking sites, and social bookmarking that applied contemporary and foundational educational theory. We also identified opportunities and challenges associated with learning through collaboration with Web 2.0 applications, which can inform research directions and areas to explore for ECT researchers.",,[],http://link.springer.com/chapter/10.1007%2F978-1-4614-3185-5_60,"[{""id"": 24277, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24278,113083497,113083497,"The Blended Learning Initiative: A University-Wide Program to Develop, Deliver, and Assess Blended Courses",2013,,,,,260-282,,[],http://scholarworks.boisestate.edu/edtech_facpubs/61,"[{""id"": 24278, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24298,113121174,113121174,"""The Politics of Boredom, and the Boredom of Politics in David Foster Wallace's The Pale King.""",2014,,,,,nan,,[],,"[{""id"": 24298, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24299,113121174,113121174,Worlds of Wordcraft: The Metafiction of Kurt Vonnegut.,2013,Salem,,,,nan,,[],,"[{""id"": 24299, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24300,113121174,113121174,“Playing Posthumous: The 1990s and The End of Postmodernism”,2017,Cambridge UP,,,,nan,,[],,"[{""id"": 24300, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24301,113121174,113121174,“Wallaceward the American Literature Survey Course Makes its Way”,2019,Modern Language Association,,,,nan,,[],,"[{""id"": 24301, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24305,111110314,111110314,Leadership and a Culture of Recovery,2013,Sigma Theta Tau International,,,,nan,,[],,"[{""id"": 24305, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24321,111110314,111110314,Clinical assessment of adolescents involved in Satanism,1998,"Adolescent psychology, 97/98, Dushkin/McGraw-Hill",,,,210-213,,[],,"[{""id"": 24321, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1998, ""termid"": ""1998/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24322,111110314,111110314,Leadership and a Culture for Recovery,2016,Sigma Theta Tau International,"Indianapolis, Indiana",,,nan,,[],,"[{""id"": 24322, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,24324,111110314,111110314,"Yours, mine & ours: The secret of cosmic connections.",2007,A nurse’s guide to presenting and publishing: Dare to share,,,,381-393,,[],,"[{""id"": 24324, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24357,114002537,114002537,Training for Performance,2016,,,,,nan,,[],,"[{""id"": 24357, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 24357, ""status"": ""Submitted"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,24369,112103403,112103403,Chapter 14: Practical tools for rural education: Integrating Technology into the Teaching-Learning Process,2011,Rural Medical Education: Practical Strategies,,,978-1-61122-649-2,145-159,,[],,"[{""id"": 24369, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24370,112103403,112103403,Practical tools for rural education: Integrating technology into the teaching/learning process,2013,Nova Science,,,,566,,[],,"[{""id"": 24370, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24373,112103403,112103403,How to make sure your poster is worth a thousand words,2007,A Nurse's Guide to Presenting and Publishing: Dare to Share,,,,nan,,[],,"[{""id"": 24373, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24381,111643688,111643688,Living on the Edge: The Bittersweet place of poetry,2016,University of Michigan Press,,,,nan,,[],,"[{""id"": 24381, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 24381, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,24391,111643688,111643688,Listen: Exercises in response to Brenda Coultas’s poetry of private histories,2016,University of Wesleyan Press,Connecticut USA,,,"Writing exercises based upon the works of poet Brenda Coultas for forthcoming ""Reader.""",,[],,"[{""id"": 24391, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 24391, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,24403,111110046,111110046,The Cosmological Argument and the Principle of Necessary Reason,2008,Broadview Press,,,,nan,,[],,"[{""id"": 24403, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24404,111110046,111110046,Dividing the World into Objects,2002,Cornell University Press,"Ithaca, NY",,,nan,,[],,"[{""id"": 24404, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2002, ""termid"": ""2002/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24427,112099407,112099407,Introduction,2013,,,,,nan,,[],,"[{""id"": 24427, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24428,112099407,112099407,Seeing through the Eyes of Collaborators: Using Toolbox Workshops to Enhance Cross-Disciplinary Communication,2013,,,,,nan,,[],,"[{""id"": 24428, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24429,112099407,112099407,Discovering Philosophical Assumptions That Guide Action Research: The Reflexive Toolbox Approach,2015,SAGE,,,,nan,,[],http://www.uk.sagepub.com/books/9781446294543#tabview=title,"[{""id"": 24429, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24444,111323598,111323598,Information Technology and the Continued Study of Nursing History: Research Tips and Relevant Resources,2010,Jones and Bartlett Publishers,,,9.78076e+12,236-248,,[],,"[{""id"": 24444, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24478,113160599,113160599,A multi-stage learning model for cultural transmission: Evidence from three indigenous societies.,2016,,,,,nan,,[],,"[{""id"": 24478, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24486,112052788,112052788,"Film, Foucault and the Fringe: Outcasts of Contemporary French Film",2009,Practical Approaches to Teaching Film,,,,105-123,,[],http://scholarworks.boisestate.edu/lang_facpubs/25,"[{""id"": 24486, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24493,111346076,111346076,Response to intervention: Literacy leaders advocate for model of equity,2013,,,,,nan,,[],,"[{""id"": 24493, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24494,111346076,111346076,Animoto: Engaging educators in a digital content area reporting platform,2014,Guilford,,,978 1-4625-1832,182-186,,[],,"[{""id"": 24494, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24495,111346076,111346076,Genre-based Writing Portfolios,2014,Guilford,,,978 1-4625-1832,111-116,,[],,"[{""id"": 24495, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,24496,111346076,111346076,Composing and decomposing: Understanding the complexities of writing processes with play-doh and other visual representations,2014,Guilford,,,978 1-4625-1832,119-123,,[],,"[{""id"": 24496, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
