activityid,facultyid,userid,fields__activity_type,fields__actual_projected_year_of_publication_presentation,fields__author,fields__author_editor_of_larger_work,fields__author_s,fields__author_s_editor_s,fields__book_title,fields__chapter_title,fields__co_contributor,fields__co_contributor_s,fields__conference_location,fields__conference_meeting_name,fields__contributor,fields__contributor_s,fields__copyright_patent_number_id,fields__date,fields__date_or_date_range,fields__date_published,fields__description_abstract,fields__doi,fields__edition,fields__if_patent_cooperation_treaty_list_nations,fields__if_patent_has_been_assigned_to_whom,fields__if_patent_has_been_licensed_to_whom,fields__inventor_s,fields__isbn,fields__isbn_issn,fields__isbn_issn_asin,fields__isbn_issn_asin_number,fields__issn,fields__issn_isbn,fields__issue,fields__issue_number,fields__issue_number_edition,fields__journal,fields__location_of_publisher_city_state_country,fields__month,fields__month_season,fields__name_of_conference,fields__name_of_performing_group,fields__name_of_venue,fields__name_of_venue_sponsor,fields__organization_if_applicable,fields__origin,fields__outlet_if_applicable,fields__page_number_or_number_of_pages,fields__page_numbers,fields__page_numbers_of_number_of_pages,fields__page_numbers_or_number_of_pages,fields__patent_nationality,fields__presenter_s,fields__publisher,fields__publisher_location,fields__pubmed_central_id_number,fields__sponsoring_organization,fields__title,fields__title_of_contribution,fields__title_of_contribution_if_applicable,fields__title_of_intellectual_property,fields__title_of_larger_work,fields__title_of_larger_work_if_applicable,fields__title_of_presentation,fields__title_of_review,fields__title_of_work,fields__type,fields__url,fields__venue_sponsor_location_city_state_country,fields__volume,fields__web_address,fields__work_exhibit_title,attachments,status,authors
56873,114065177,114065177,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,SUNY Press,,,,Democratic Policy Implementation in an Ambiguous World,,,,,,,,,Book,,,,,,[],"[{""id"": 56873, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2023, ""termid"": ""2023/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 56873, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 56873, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 56873, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 4, ""completionorder"": 4}]","['Fowler, N. L.']"
57002,114108846,114108846,,2021.0,,John P. Lampignano and Leslie E. Kendrick,,,,,,,,,,,,,,,,,11,,,,,978-0-323-65367-1,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Elsevier Publishing,"St. Louis, Mo.",,,Bontrager Textbook in Radiographic Positioning and Related Anatomy,,,,,,,,,Book,,,,,,[],"[{""id"": 57002, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Lampignano, J. P.', 'Kendrick, L. E.']"
57076,111643447,111643447,,2025.0,,Gill,,,,,,,,,,,,,,,Writing book manuscript; added another 50 pages summer 2023,,1,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,not yet determined,,,,Idaho in Black and White: Race and Rights in a Western White Flight State 1870-2020,,,,Idaho in Black and White: Race and Rights in a Western White Flight State 1870-2020,,,,,Book,,,1,,,[],"[{""id"": 57076, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 57076, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2023, ""termid"": ""2023/01"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 57076, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Gill, J. K.']"
57262,113156458,113156458,,2021.0,,,,,,,,,,,,,,,,,"Our everyday world is full of mysteries that many people never even stop to think about. For example, think about your senses? What is going on inside your ears, eyes, fingertips, nose, and mouth that allow these organs to interact with the physical world and report what they find to your brain? The answer to all these questions is molecular biology. Unfortunately, a vast number of people have virtually no concept of how molecules work. The main goal of this book it to provide a fundamental understanding of molecular function to those that have none. Have you ever stopped to wonder how your eyes can convert light into nerve impulses? Or maybe how your ears translate sound waves into brain waves? What about your sense of touch...? how do your fingers sense pressure? These are mysteries that many people never stop to think about, but they should. Without a background in science, the answers might seem so complex that only a specialist could understand them. The truth however is that the answer to all these questions is simply, molecular biology. The living molecules of biology control countless events in our everyday lives, and yet the majority of people have no concept of how molecular events work. While it's true that you can spend a lifetime trying to understand the deepest secrets of the molecular world, you don't need to be an expert to have a working knowledge of the basics of the molecular sciences.

If you are interested at all in understanding how your molecular world works, this book will teach you fundamentals of molecular function that will translate to all other molecular events in your daily life. Professor Allan Albig uses examples that everyone can understand like the differences between medicines and toxins, understanding how electric eels produce electricity, and how your sense of smell works, to teach fundamentals of molecular biology. Professor Albig has taught these subjects for more than 20 years in colleges in three states and will educate you about molecular biology so you can better understand your world and appreciate the everyday elegance of your molecular reality.",,,,,,,9781667803814,,,,,,,,,,,,,,,,,,Manual,,,,,,,,BookBaby,,,,"It's Not Magic, It's Biology: A guided tour through your molecular world!",,,,,,,,,Book,,,,,,[],"[{""id"": 57262, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Albig, A.', 'Overgaard, E.', 'Albig, R.']"
57683,111341916,111341916,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Bloomsbury Academic,,,,Rethinking Christian Martyrdom: The Blood is the Seed?,,,,,,,,,Book,,,,,,[],"[{""id"": 57683, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 57683, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 57683, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 4, ""completionorder"": 4}]","['Recla, M. J.']"
57912,111670037,111670037,,2022.0,,,,,,,,,,,,,,,,,https://link.springer.com/book/10.1007/978-3-030-90058-8,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Palgrave/springer,,,," The Rise, Spread, and Decline of Brazil’s Participatory Budgeting: The Arc of a Democratic Innovation",,,,,,,,,Book,,,,,,[],"[{""id"": 57912, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Wampler, B. D.', 'Goldrank, B.']"
57914,111670037,111670037,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,"Voice in Local Development: Participation, Empowerment, and Accountability in Kenya.",,,,,,,,,Book,,,,,,[],"[{""id"": 57914, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 3, ""completionorder"": 3}]","['Wampler, B. D.', 'Touchton, M.']"
58076,111669892,111669892,,2023.0,,,,,,,,,,,,,,,,,,,3rd,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Human Kinetics,"Champaign, IL",,,Introduction to Teaching Physical Education,,,,,,,,,Book,,,,,,[],"[{""id"": 58076, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Shimon, J. M.']"
58138,112081355,112081355,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,9781736191941,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Honest History,"Los Angeles, CA",,,History is Rich,,,,,,,,,Book,,,,,,[],"[{""id"": 58138, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 58138, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 5, ""completionorder"": 5}]","['Nichols, S. S.']"
58312,111706620,111706620,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,978-1-64851-161-5,,,,,,,,,,,,,,,,,,Manual,,,,,,,,American Reading Company,"King of Prussia, PA",,,Frederick Douglass: Fought for Freedom.,,,,,,,,,Book,,,,,,[],"[{""id"": 58312, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Wilhelm, J. D.']"
58316,111706620,111706620,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Corwin Press,"Thousan Oaks, CA",,,Fighting Fake News: How literary reading can prepare us to critically read digital texts and the world. ,,,,,,,,,Book,,,,,,[],"[{""id"": 58316, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 5, ""completionorder"": 5}]","['Wilhelm, J. D.', 'Smith, M. W.', 'Appleman, D.', 'Kesson, H.']"
58362,114002257,114002257,,2022.0,,Norm Friesen & Karsten Kenklies,,,,,,,,,,,,,,,"Tact and the Pedagogical Relation focuses on two topics of increasing interest both in teacher education and research. It shows how questions of sensitive and attuned action as well as educators’ relations with children and the young are special—uniquely different from other relations and attunements. This collection introduces readers to both classical and contemporary texts, offering many of these in translation for the first time. These illuminate the struggles and rewards of teaching, showing teaching to be an art, simultaneously a personal and professional calling.

I am the editor and translator of this book; it includes multiple chapter introductions written by me.",,,,,,,9781433190988,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Peter Lang,New York,,,Tact and the Pedagogical Relation: Introductory Readings,,,,Book Series: Paedagogica,,,,,Book,,,1,https://www.peterlang.com/series/7944,,[],"[{""id"": 58362, ""status"": ""In Press"", ""term"": ""Summer"", ""year"": 2022, ""termid"": ""2022/01"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 58362, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Friesen, N.']"
58503,112188448,112188448,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIS,,,,,,,,National Academies Press,,,,A Vision for NSF Earth Sciences 2020-2030: Earth in Time,,,,,,,,,Book,,,,https://www.nap.edu/catalog/25761,,[],"[{""id"": 58503, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2020, ""termid"": ""2020/01"", ""listingorder"": 6, ""completionorder"": 6}]","['on, C.', 'on, B.', 'on, D.', 'National, A.']"
58554,113156259,113156259,,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Faith and Works: Harriet Beecher Stowe and the Novel that Never Saved America,,,,,,,,,Book,,,,,,[],"[{""id"": 58554, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58554, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58554, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58554, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2021, ""termid"": ""2021/01"", ""listingorder"": 1, ""completionorder"": 1}]","['Krohn, R. J.']"
58598,111669987,111669987,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Routledge Focus Series ,,,,English Police in the Age of Social Media,,,,,,,,,Book,,,,,,[],"[{""id"": 58598, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2024, ""termid"": ""2024/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Klein, J. M.']"
58602,113153409,113153409,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Oxford University Press,,,,Outside the Wire: U.S. Military Deployments and the Diplomacy of Defense,,,,,,,,,Book,,,,,,[],"[{""id"": 58602, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 58602, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 4, ""completionorder"": 4}]","['Allen, M.', 'Flynn, M. E.', 'Martinez Machain, C.', 'Stravers, A.']"
58699,111643688,111643688,,2021.0,,,,,,,,,,,,,,,,,Collection of poems focusing on the death of my father.,,,,,,, ISBN-13 ‏ : ‎ 978-1848617582 ,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Shearsman Books,UK,,,The Melancholy of Anatomy,,,,,,,,,Book,,,,https://www.shearsman.com/store/Martin-Corless-Smith-The-Melancholy-of-Anatomy-p277830975,,[],"[{""id"": 58699, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Corless-Smith, M.']"
58706,111110323,111110323,,2021.0,,,,,,,,,,,,,,,,,,,1,,,,,978-1433832277,,,,,,,,,,,,,,,,,,Manual,,,,,,,,American Psychological Association,"Washington, DC",,,Assessing undergraduate learning in psychology: Strategies for measuring and improving student performance,,,,,,,,,Book,,,,,,[],"[{""id"": 58706, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Nolan, S. A.', 'Hakala, C. M.', 'Landrum, R. E.']"
58707,111110323,111110323,,2021.0,,,,,,,,,,,,,,,,,,,4,,,,,9-781544-323725,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Sage,"Thousand Oaks, CA",,,An easyguide to APA style ,,,,,,,,,Book,,,,,,[],"[{""id"": 58707, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Schwartz, B. M.', 'Landrum, R. E.', 'Gurung, R. A. R.']"
58708,111110323,111110323,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,13-978-1-62178-666-5,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Zovio,,,,Academic research and writing: A guide for graduate students,,,,,,,,,Book,,,,,,[],"[{""id"": 58708, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Landrum, R. E.', 'Shriner, B.', 'Shriner, M.']"
58833,113037813,113037813,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Class Workbook & Notes - Math 275,,,,,,,,,Book,,,,https://drive.google.com/file/d/1e-Kk7uOD5Aj9SUxeFKih4iOq5rXkpghr/view?usp=drive_link,,"[{""attachmentid"": 61158, ""mimetype"": ""application/pdf"", ""filename"": ""m275-workbook&amp;notes.pdf"", ""downloadurl"": ""https://faculty180.interfolio.com/public/download.php?key=SDRwNCtxSUpsamxBQ213WS9ucHFuOXdEckhSTndUMEU1ZEl3S1FYNlk1UTRFRytxRHVPV3RGeEM1UlkwREhVeThPWXVmQUU2RmFRZis1VXp2YjdHMHJTN2ZBd29vWVZyb0hFdS9GTDdwdWs4dVQ0VkEyNmZkVHhpYlJESkFOdjM3bkNsYkd0WmJ4T2lCTGlTMkxQVlZBPT0%3D"", ""filesize"": 40334392}]","[{""id"": 58833, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58833, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58833, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58833, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Ultman, S.']"
58954,114175718,114175718,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,"Where Water Flows: Indigenous Rights, the Los Angeles Aqueduct, and the Fight for Water Justice in Payahuunadü",,,,,,,,,Book,,,,,,[],"[{""id"": 58954, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58954, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58954, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 58954, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Borgias, S. L.']"
59092,114000904,114000904,,2023.0,,,,,,,,,,,,,,,,,both book editor and chapter author,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,National Council of Teachers of Mathematics,,,,"Math in Action, Grades 6-8: Building Literacy through Mathematics",,,,,,,,,Book,,,,,,[],"[{""id"": 59092, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 59092, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 59092, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 59092, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 59092, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Champion, J.']"
59385,114060624,114060624,,2023.0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Kendall Hunt,,,,Casing Interpersonal Communication,,,,,,,,,Book,,,,,,[],"[{""id"": 59385, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 59385, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 4, ""completionorder"": 4}]","['Braithwaite, D. O.', 'Child, J.', 'Rossetto, K. R.', 'Wood, J. T.']"
59408,114081229,114081229,,2020.0,,,,,,,,,,,,,,,,,"Tony asked Jessica and myself to join him as authors on the newest edition of the Correctional Assessment, Casework & Counseling book. We began discussing revisions last semester (Fall 2017) and expect to submit the new edition to the publisher by this summer (2018).",,6,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Springer Publishing,,,,"Correctional Assessment, Casework & Counseling",,,,,,,,,Book,,,,,,[],"[{""id"": 59408, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 59408, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 2, ""completionorder"": 2}, {""id"": 59408, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Gann, S. M.', 'Wells, J.', 'Walsh, A.']"
59576,112033499,112033499,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Possibly University Mass Press,,,,"""Battlefield Atomic War""",,,,,,,,,Book,,,,,,[],"[{""id"": 59576, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 59576, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Walker, D. M.']"
59651,111110323,111110323,,2021.0,,,,,,,,,,,,,,,,,,,3rd,,,,,ISBN 9 781433 833892,,,,,,,,,,,,,,,,,,Manual,,,,,,,,American Psychological Association,"Washington, DC, USA",,,Undergraduate writing in psychology: Learning to tell the scientific story (3rd ed.),,,,,,,,,Book,,,,,,[],"[{""id"": 59651, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Landrum, R. E.']"
59829,111618272,111618272,,2023.0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Springer Publishing,,,,The Social Work Field Placement-An Integrated Competency-Based Case Approach,,,,,,,,,Book,,,,,,[],"[{""id"": 59829, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2023, ""termid"": ""2023/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 59829, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 59829, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2022, ""termid"": ""2022/01"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 59829, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Poulin, J.', 'Mathis, S.', 'Witt, H.']"
59997,114135309,114135309,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Taylor & Francis,,,,"Innovative approaches to teaching and assessing teamwork in higher education: Setting priorities, using evidence-informed practices, and avoiding pitfalls.",,,,,,,,,Book,,,,,,[],"[{""id"": 59997, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 59997, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 59997, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 59997, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Campbell, C. G.', 'Babik, I.', 'Landrum, R. E.']"
60092,112192272,112192272,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Association for College and Research Libraries (ACRL),,,,"Supporting Student Parents in the Academic Library: Designing Spaces, Policies, and Services",,,,,,,,,Book,,,,,,[],"[{""id"": 60092, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 60092, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}]","['Keyes, K.', 'Dworak, E.']"
61016,111240729,111240729,,2020.0,,"K. White, A. Beach, N. Finkelstein, C. Henderson, S. Simkins, L. Slakey, M. Stains, G. Weaver, & L. Whitehead",,,,,,,,,,,,,,,,,,,,,,13 : 979-8565063523,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Pressbooks,,,,Driving change: Using the CACAO framework in an institutional change project,,,,Transforming institutions: Accelerating systemic change in higher education,,,,,Book,,,,http://openbooks.library.umass.edu/ascnti2020/chapter/earl-etal/,,[],"[{""id"": 61016, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Shadle, S. E.', 'Landrum, R. E. E.', 'Roark, A. P.', 'Moll, A.', 'Marker, A. W.', 'Viskupic, K.', 'Earl, B.']"
61611,114048777,114048777,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BibTeX,,,,,,,,Springer,,,,"Disinformation in Open Online Media - 4th Multidisciplinary International Symposium, MISDOOM 2022, Boise, ID, USA, October 11-12, 2022, Proceedings",,,,,,,,,Book,,,13545,,,[],"[{""id"": 61611, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2022, ""termid"": ""2022/01"", ""listingorder"": 6, ""completionorder"": 6}]","['Spezzano, F.', 'Amaral, A.', 'Ceolin, D.', 'Fazio, L.', 'Serra, E.']"
61854,112031674,112031674,,2014.0,,,,,,,,,,,,,,,,,,,4th,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,"Lippincott, Williams & Wilkins","Philadelphia, PA",,,ACSM’s Resources for the Personal Trainer,,,,,,,,,Book,,,,,,[],"[{""id"": 61854, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Ransdell, L. B.']"
62023,114082071,114082071,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Routledge ,,,,The Decentralization of Health Policy in South Asia: A Comparative Approach,,,,,,,,,Book,,,,,,[],"[{""id"": 62023, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2024, ""termid"": ""2024/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 62023, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 62023, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Bellinger, N.']"
62024,114082071,114082071,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Social Welfare or Civil Liberties? Policy Priorities of the INC and the BJP in post-Independence India,,,,,,,,,Book,,,,,,[],"[{""id"": 62024, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 62024, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 62024, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Bellinger, N.']"
